price,tag_seller,tag_condition,storage_gb,neverlock,loan,installment_loan,guarantee,color_black,color_rose,color_gold,color_silver,color_red,chargin_adapter,wire,box,case,glass,earphones,discount,time_exec_pub,time_seller_reg
6000.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4871.0
4000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.0,1615.0
3050.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2223.0
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,215.0
2400.0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,2285.0
2900.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,123.0
0.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,549.0
2200.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,7.0,3562.0
7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3562.0
5199.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2223.0
3000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.0,2558.0
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1036.0
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,2558.0
7500.0,0,0,128,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,6.0,62.0
3700.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1919.0
0.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1097.0
6750.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,6.0,2711.0
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,2376.0
1300.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3349.0
5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,62.0
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,2376.0
0.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0,2680.0
3400.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1370.0
5300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,93.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,335.0
3100.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1919.0
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,3349.0
3200.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0,1431.0
4100.0,0,0,128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2923.0
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3410.0
1400.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,549.0
3200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4233.0
6000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.0,184.0
3343.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,243.0
7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,3076.0
4000.0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1005.0
3900.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1066.0
7000.0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1888.0
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2800.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,2588.0
2660.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0,427.0
2900.0,0,0,32,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2.0,2132.0
4500.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.0,1158.0
4499.0,0,0,32,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,4.0,1554.0
0.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,62.0
6999.0,0,0,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1370.0
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,366.0
4400.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,1949.0
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,732.0
3600.0,1,0,128,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.0,2711.0
5400.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1370.0
4650.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,93.0
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,458.0
3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3927.0
5500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,335.0
5242.17,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.0,946.0
3469.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,215.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4202.0
5900.0,0,0,32,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,4.0,305.0
3800.0,1,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1735.0
3725.4,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2800.0
2300.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,366.0
9800.0,0,0,64,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.0,915.0
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,580.0
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,519.0
2900.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0,2953.0
4600.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3988.0
5854.2,0,0,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,1704.0
6500.0,1,0,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2041.0
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,519.0
3700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,3106.0
5990.0,0,0,16,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.0,3958.0
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1704.0
2000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3868.0
3700.0,1,0,32,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.0,2376.0
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,3349.0
3599.0,0,0,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,609.0
4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2.0,1066.0
4300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,62.0
4500.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0,974.0
4200.0,1,0,32,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1.0,2376.0
3800.0,1,0,32,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3.0,3410.0
5800.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,243.0
3900.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,4019.0
3699.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,123.0
4200.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2376.0
6900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,458.0
3200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4384.0
4800.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,3.0,1584.0
3700.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2193.0
5055.9,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1645.0
4500.0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4111.0
4499.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1615.0
7000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,274.0
5200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,762.0
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3196.0
3900.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2831.0
4999.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2466.0
2200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,1735.0
3450.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,243.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,184.0
3700.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2.0,1523.0
4800.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,243.0
6000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,2041.0
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1615.0
4400.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,427.0
2900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3410.0
6120.3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,62.0
5100.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1.0,396.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2010.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,701.0
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,3746.0
5500.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,2285.0
3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1857.0
5500.0,0,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184.0
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,366.0
6500.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1219.0
2500.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,2010.0
3999.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,243.0
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,62.0
5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,335.0
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,184.0
6300.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2619.0
3900.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,854.0
3600.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,184.0
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0,2041.0
3300.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1066.0
5100.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,215.0
5150.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1735.0
3700.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,62.0
3500.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,62.0
3799.0,1,0,32,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0,184.0
5499.0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1431.0
3592.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,31.0
6500.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3380.0
5500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,793.0
4000.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,1645.0
3400.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.0,62.0
7000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3196.0
1800.0,1,0,16,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1.0,2619.0
2200.0,1,0,16,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1.0,2619.0
4500.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,215.0
6700.0,1,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,366.0
4000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2346.0
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,885.0
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2162.0
5300.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,915.0
4399.0,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,1584.0
7450.8,1,0,256,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,1980.0
2290.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,93.0
3490.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,93.0
3999.0,1,0,32,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2.0,366.0
1690.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,93.0
1769.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,93.0
2490.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,93.0
3469.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,93.0
3200.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,184.0
4400.0,1,0,32,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1.0,519.0
6999.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1827.0
4600.0,0,0,128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,427.0
7000.0,0,0,128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,2254.0
4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2680.0
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,215.0
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,215.0
3999.0,1,0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1250.0
4499.0,1,0,128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1250.0
6500.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,215.0
3999.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1.0,2193.0
5721.15,1,0,128,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7.0,1766.0
6120.3,1,0,128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,1766.0
3500.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,31.0
4600.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2953.0
4300.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4.0,885.0
3200.0,1,0,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1339.0
5100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1097.0
6750.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,366.0
5800.0,1,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2588.0
4999.0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4.0,123.0
5600.0,1,0,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.0,946.0
3326.25,1,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,1311.0
3500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1676.0
3700.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,243.0
3500.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,31.0
5700.0,0,1,32,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2.0,1189.0
8000.0,1,0,128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,2892.0
3350.0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.0,93.0
4200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1158.0
3000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2558.0
3355.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1005.0
3900.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,243.0
5854.2,0,0,128,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,9.0,2435.0
69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,640.0
4999.0,1,0,256,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1.0,640.0
6500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3076.0
5199.0,1,0,256,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2680.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,93.0
4900.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8.0,2892.0
6000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,2101.0
3999.0,1,0,32,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,6.0,2162.0
5300.0,0,1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,396.0
3500.0,1,0,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,671.0
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2953.0
5000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,640.0
3600.0,1,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,366.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,488.0
6499.0,1,0,128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1250.0
4700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2558.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1005.0
6000.0,0,0,128,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0,2619.0
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1280.0
4700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1462.0
4600.0,1,0,128,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1980.0
6900.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,609.0
3999.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1980.0
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1036.0
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1311.0
5350.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6.0,671.0
3193.2,1,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,1311.0
4700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184.0
3699.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1857.0
4000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0,31.0
2500.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,31.0
4599.0,0,0,128,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5.0,854.0
10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,31.0
4100.0,1,0,32,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2.0,1462.0
3700.0,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,243.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1676.0
4300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2831.0
3700.0,0,0,256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,2680.0
7000.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1280.0
5000.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1919.0
4700.0,1,0,128,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9.0,93.0
4600.0,1,0,128,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,9.0,93.0
3900.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9.0,93.0
5900.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,9.0,93.0
5900.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9.0,93.0
5999.0,1,0,128,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1462.0
5000.0,1,0,256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,1462.0
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,3257.0
4900.0,0,0,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,93.0
1400.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,243.0
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,31.0
1300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,243.0
2700.0,1,0,32,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9.0,3165.0
4500.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,580.0
0.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,427.0
7150.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,2527.0
2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2741.0
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9.0,1097.0
0.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,824.0
5200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1554.0
4000.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,1492.0
8500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3380.0
5188.95,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.0,2741.0
4850.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.0,1462.0
0.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.0,2680.0
3700.0,1,0,32,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9.0,2376.0
5899.0,1,0,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0,243.0
3500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1584.0
0.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1401.0
3700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,184.0
5800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,335.0
3999.0,1,0,128,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9.0,243.0
1900.0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.0,1492.0
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,184.0
3991.5,1,0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.0,2741.0
7000.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,9.0,1005.0
1000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,2010.0
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1250.0
